human,name_hu,alias_hu
http://www.wikidata.org/entity/Q5216833,Daniel Colindres,Mister Bean
http://www.wikidata.org/entity/Q5218500,Daniel Pérsico,Daniel Raúl Pérsico
http://www.wikidata.org/entity/Q5219531,Danijel Demšar,Demšar
http://www.wikidata.org/entity/Q5222723,Dariel Fitzkee,Dariel Fitzroy
http://www.wikidata.org/entity/Q5219645,Danilo Šerbedžija,Šerbedžija
http://www.wikidata.org/entity/Q5231076,David Ball,David Standish Ball
http://www.wikidata.org/entity/Q5220679,Danny Nikolic,Nikolic
http://www.wikidata.org/entity/Q5233934,David G. Hartwell,David Geddes Hartwell
http://www.wikidata.org/entity/Q5230429,David Bamberg,David (Fu Manchu) Bamberg
http://www.wikidata.org/entity/Q5230429,David Bamberg,David Tobias Theodore Bamberg
http://www.wikidata.org/entity/Q5234490,Gwyn Williams,David Gwyn Williams
http://www.wikidata.org/entity/Q5234278,David Gove,David T. Gove
http://www.wikidata.org/entity/Q5233513,David F. Wilber,David Forrest Wilber
http://www.wikidata.org/entity/Q5233513,David F. Wilber,David Wilber
http://www.wikidata.org/entity/Q5235069,David Hodgson,David M Hodgson
http://www.wikidata.org/entity/Q5235069,David Hodgson,David M. Hodgson
http://www.wikidata.org/entity/Q5235069,David Hodgson,David Michael Hodgson
http://www.wikidata.org/entity/Q5236152,David Kudler,Kudler
http://www.wikidata.org/entity/Q5237633,David Mlinaric,Mlinaric
http://www.wikidata.org/entity/Q5238261,David Ostlund,Ostlund
http://www.wikidata.org/entity/Q5239392,David S. Rose,David Rose
http://www.wikidata.org/entity/Q5240437,Dave Tipper,David Tipper
http://www.wikidata.org/entity/Q5240844,David Warnke,Warnke
http://www.wikidata.org/entity/Q5256874,Dene Smuts,Mudene Smuts
http://www.wikidata.org/entity/Q5256929,Teng Vej,Deng Wei
http://www.wikidata.org/entity/Q5257106,Denis Bernard,Denis Kirwan Bernard
http://www.wikidata.org/entity/Q5257308,Denis Kadić,Kadić
http://www.wikidata.org/entity/Q5245968,Dean A. Zupancic,Zupancic
http://www.wikidata.org/entity/Q5254704,Radovan mester,Majstor Radovan
http://www.wikidata.org/entity/Q5254704,Radovan mester,Raduan
http://www.wikidata.org/entity/Q5255184,Demet Şener,Demet Şener Kutluay
http://www.wikidata.org/entity/Q5247999,Debbie Steinbach,Steinbach
http://www.wikidata.org/entity/Q5257662,Denise Faustman,D.L. Faustman
http://www.wikidata.org/entity/Q5257662,Denise Faustman,Denise L. Faustman
http://www.wikidata.org/entity/Q5257863,Deniz Dimaki,Ντενίζ Δημάκη
http://www.wikidata.org/entity/Q5257866,Deniz Nazar,Дмитро Валерійович Назаренко
http://www.wikidata.org/entity/Q5257868,Deniz Özlem,Denislav Stoyanov
http://www.wikidata.org/entity/Q5274683,Flory Jagoda,Flora Kabilio
http://www.wikidata.org/entity/Q5268609,Kertész Dezső,Desider Kertesz
http://www.wikidata.org/entity/Q5268609,Kertész Dezső,Dezső Kertész
http://www.wikidata.org/entity/Q5269565,Dhimitër Tutulani,Tutulani
http://www.wikidata.org/entity/Q5269567,Dhimitër Gjoni,Gjoni
http://www.wikidata.org/entity/Q5269567,Dhimitër Gjoni,Jonima
http://www.wikidata.org/entity/Q5269569,Dhimitër Beratti,Beratti
http://www.wikidata.org/entity/Q5269571,Dhimitër Frëngu,Demetrio Franco
http://www.wikidata.org/entity/Q5269571,Dhimitër Frëngu,Frëngu
http://www.wikidata.org/entity/Q5269574,Dhimitër Kacimbrak,Kacimbrak
http://www.wikidata.org/entity/Q5269575,Dhimitër Mborja,Mborja
http://www.wikidata.org/entity/Q5269577,Dhimitër Zografi,Zografi
http://www.wikidata.org/entity/Q5271111,Diana Bracho,Diana Bracho Bordes
http://www.wikidata.org/entity/Q5264703,Desmond Doss,Desmond Thomas Doss
http://www.wikidata.org/entity/Q5271500,Diane Leather,Diane Charles
http://www.wikidata.org/entity/Q5276489,Dijana Jovetić,Golubić
http://www.wikidata.org/entity/Q5277550,Dimitrije Banjac,Banjac
http://www.wikidata.org/entity/Q5295248,Donald Vroon,Donald Richard Vroon
http://www.wikidata.org/entity/Q5290981,Nagy Dominik,Dominik Nagy
http://www.wikidata.org/entity/Q5294487,Donald Harper,Don Harper
http://www.wikidata.org/entity/Q5300855,Rajna Dragićević,Dragićević
http://www.wikidata.org/entity/Q5300855,Rajna Dragićević,Рајна Драгићевић
http://www.wikidata.org/entity/Q5301246,Douglas Benford,Si-cut.db
http://www.wikidata.org/entity/Q5304848,Dragan Glogovac,Glogovac
http://www.wikidata.org/entity/Q5304865,Dragan Ljubisavljević,Ljubisavljević
http://www.wikidata.org/entity/Q5304881,Dragan Nikolić,Nikolić
http://www.wikidata.org/entity/Q5321777,E. C. Jeffrey,Jeffrey
http://www.wikidata.org/entity/Q5315325,Dunja Knebl,Knebl
http://www.wikidata.org/entity/Q5315327,Dunja Ilić,Ilić
http://www.wikidata.org/entity/Q5316866,Dushan Ruzic,Ruzic
http://www.wikidata.org/entity/Q5316928,Dusko Stanojević,Stanojević
http://www.wikidata.org/entity/Q5316928,Dusko Stanojević,Душкo Станојевић
http://www.wikidata.org/entity/Q5306183,Draženko Prskalo,Prskalo
http://www.wikidata.org/entity/Q5311124,Dubravko Jovanović,Jovanović
http://www.wikidata.org/entity/Q5317737,Dušan Otašević,Otašević
http://www.wikidata.org/entity/Q5317737,Dušan Otašević,Душан Оташевић
http://www.wikidata.org/entity/Q5311866,Dudley Fenner,Dudleius Fennerus
http://www.wikidata.org/entity/Q5317778,Duško Sikirica,Sikirica
http://www.wikidata.org/entity/Q5313828,Dumisani Kumalo,Dumisani Shadrack Kumalo
http://www.wikidata.org/entity/Q5313828,Dumisani Kumalo,Kumalo Dumisani
http://www.wikidata.org/entity/Q5320004,Dzmitry Shmatko,Дмитрий Шматко
http://www.wikidata.org/entity/Q5320006,Dzmitry Turlin,Дзмітрый Турлін
http://www.wikidata.org/entity/Q5320006,Dzmitry Turlin,Дмитрий Турлин
http://www.wikidata.org/entity/Q5320008,Dzmitry Vyarstak,Дзмітрый Вярстак
http://www.wikidata.org/entity/Q5320008,Dzmitry Vyarstak,Дмитрий Верстак
http://www.wikidata.org/entity/Q5320067,Dáibhí Ó Cróinín,Dáibhí Iarla Ó Cróinín
http://www.wikidata.org/entity/Q5319204,Dynes Pedersen,Dynes Sneptrup Pedersen (-Sneftrup)
http://www.wikidata.org/entity/Q5319996,Dzmitry Makar,Дзмітры Макар
http://www.wikidata.org/entity/Q5319996,Dzmitry Makar,Дмитрий Макар
http://www.wikidata.org/entity/Q5319997,Dzmitry Lebedzew,Дзмітрый Лебедзеў
http://www.wikidata.org/entity/Q5319997,Dzmitry Lebedzew,Дмитрий Лебедев
http://www.wikidata.org/entity/Q5320001,Dzmitry Rabtsaw,Дзмітрый Рабцаў
http://www.wikidata.org/entity/Q5320001,Dzmitry Rabtsaw,Дмитрий Александрович Рябцев
http://www.wikidata.org/entity/Q5320003,Dzmitry Shchagrykovich,Дзмітрый Шчагрыковіч
http://www.wikidata.org/entity/Q5320003,Dzmitry Shchagrykovich,Дмитрий Щегрикович
http://www.wikidata.org/entity/Q5320004,Dzmitry Shmatko,Дзмiтры Шматко
http://www.wikidata.org/entity/Q5332069,Ebru Kavaklıoğlu,Yelena Kopıtova
http://www.wikidata.org/entity/Q5332069,Ebru Kavaklıoğlu,Елена Копытова
http://www.wikidata.org/entity/Q5339524,Edmund Henry Wuerpel,Edmund H. Wuerpel
http://www.wikidata.org/entity/Q5339524,Edmund Henry Wuerpel,Edmund Wuerpel
http://www.wikidata.org/entity/Q5337364,Edgar Manske,Edgar John Manske
http://www.wikidata.org/entity/Q5337364,Edgar Manske,Eggs
http://www.wikidata.org/entity/Q5341398,Edvin Hevonkoski,Hevonkoski
http://www.wikidata.org/entity/Q5346674,Edwin Morris,Edwin Logie Morris
http://www.wikidata.org/entity/Q5345916,Edward Williams,Edward Steven Bruce Williams
http://www.wikidata.org/entity/Q5346933,Edwin Young,Win Young
http://www.wikidata.org/entity/Q5347131,Eero Mäkelä,Mäkelä
http://www.wikidata.org/entity/Q5347193,Efe Aydan,Aydan
http://www.wikidata.org/entity/Q5361487,Elisabeth Kehrer,Kehrer
http://www.wikidata.org/entity/Q5359081,Elena Dobrowolski,Elena Dobrovolschi
http://www.wikidata.org/entity/Q5359081,Elena Dobrowolski,Elena Dobrovolski
http://www.wikidata.org/entity/Q5359081,Elena Dobrowolski,Elena Mărgărit
http://www.wikidata.org/entity/Q5359081,Elena Dobrowolski,Elena Niculescu
http://www.wikidata.org/entity/Q5359012,Elena Fortún,María de la Encarnación Gertrudis Jacoba Aragoneses y de Urquijo
http://www.wikidata.org/entity/Q5359034,Elena Horvat,Horváth Ilona
http://www.wikidata.org/entity/Q5359136,Elena Săcălici,Ileana Săcălici
http://www.wikidata.org/entity/Q5359056,Elena Leușteanu,Elena Leuştean
http://www.wikidata.org/entity/Q5359056,Elena Leușteanu,Elena Leuștean
http://www.wikidata.org/entity/Q5359056,Elena Leușteanu,Elena Leuşteanu
http://www.wikidata.org/entity/Q5359056,Elena Leușteanu,Elena Popescu
http://www.wikidata.org/entity/Q5359056,Elena Leușteanu,Elena Teodorescu
http://www.wikidata.org/entity/Q5347995,Egil Monn-Iversen,Egil Ragnar Monn
http://www.wikidata.org/entity/Q5348623,Ehrick K. Rossiter,Ehrick Rossiter
http://www.wikidata.org/entity/Q5348703,Eibert Tigchelaar,E.J.C. Tigchelaar
http://www.wikidata.org/entity/Q5348703,Eibert Tigchelaar,Eibert Johannes Calvinus Tigchelaar
http://www.wikidata.org/entity/Q5349456,Eileen Soper,Eileen Alice Soper
http://www.wikidata.org/entity/Q5354389,Eleanor Smith,Lady Eleanor Furneaux Smith
http://www.wikidata.org/entity/Q5362559,Elizabeth Chai Vasarhelyi,Vásárhelyi Chai Elizabeth
http://www.wikidata.org/entity/Q5364982,Ellen Podgor,Podgor
http://www.wikidata.org/entity/Q5367482,Else-Marie Ljungdahl,Ljungdahl
http://www.wikidata.org/entity/Q5365966,Ellis R. Dungan,Ellis Roderick Dungan
http://www.wikidata.org/entity/Q5379651,Enrique Camarena Robles,Camarena
http://www.wikidata.org/entity/Q5379651,Enrique Camarena Robles,Robles
http://www.wikidata.org/entity/Q5368623,Elza Leimane-Martinova,Elza Leimane
http://www.wikidata.org/entity/Q5371456,Emil Steinbach,Steinbach
http://www.wikidata.org/entity/Q5371547,Émile Dantinne,Sar Hieronymus
http://www.wikidata.org/entity/Q5370341,Emel Türkyılmaz,Türkyılmaz
http://www.wikidata.org/entity/Q5373580,Emmi Parviainen,Emmi Sofia Katariina Parviainen
http://www.wikidata.org/entity/Q5373580,Emmi Parviainen,Parviainen
http://www.wikidata.org/entity/Q5371653,Emilia Vătășoiu-Liță,Emilia Liţă
http://www.wikidata.org/entity/Q5371653,Emilia Vătășoiu-Liță,Emilia Liță
http://www.wikidata.org/entity/Q5371653,Emilia Vătășoiu-Liță,Emilia Vătăşoiu
http://www.wikidata.org/entity/Q5371653,Emilia Vătășoiu-Liță,Emilia Vătășoiu
http://www.wikidata.org/entity/Q5371653,Emilia Vătășoiu-Liță,Emilia Vătăşoiu-Liţă
http://www.wikidata.org/entity/Q5374888,Emun Elliott,Emun Mohammadi
http://www.wikidata.org/entity/Q5371825,Emilio Brambilla,Brambilla
http://www.wikidata.org/entity/Q5371845,Öztürk Serengil,Serengil
http://www.wikidata.org/entity/Q5385274,Erden Çevikel,Rifat Erden Çevikel
http://www.wikidata.org/entity/Q5372126,Emily Csikos,Csikos
http://www.wikidata.org/entity/Q5386128,Eric Bertram Rowcroft,Eric Betram Rowcroft
http://www.wikidata.org/entity/Q5392191,Nalle Virolainen,Virolainen
http://www.wikidata.org/entity/Q5392191,Nalle Virolainen,Keijo Virolainen
http://www.wikidata.org/entity/Q5389777,Erlinda Cortés,Mary Boone
http://www.wikidata.org/entity/Q5396361,Alpo Reinikainen,Reinikainen
http://www.wikidata.org/entity/Q5396579,Horváth Erzsébet,Virágh Ernőné
http://www.wikidata.org/entity/Q5389777,Erlinda Cortés,Erlinda Cortes
http://www.wikidata.org/entity/Q5389778,Erlinda K. Alburo,Erlinda Kintanar Alburo
http://www.wikidata.org/entity/Q5386557,Eric Garcetti,Eric Michael Garcetti
http://www.wikidata.org/entity/Q5396582,Bognár Erzsébet,"Jánya Józsefné, Szőke Lászlóné"
http://www.wikidata.org/entity/Q5396748,Esat Bicurri,Esat Bicuri
http://www.wikidata.org/entity/Q5386731,Eric Hillman,John Eric Hillman
http://www.wikidata.org/entity/Q5394527,Kari Mäkinen,Mäkinen
http://www.wikidata.org/entity/Q5394527,Kari Mäkinen,Kari Tapani Mäkinen
http://www.wikidata.org/entity/Q5398018,Einari Aaltonen,Aaltonen
http://www.wikidata.org/entity/Q5395559,Errol Christie,Thames Barrier Warrior
http://www.wikidata.org/entity/Q5398496,Heikki Nieminen,Nieminen
http://www.wikidata.org/entity/Q5398546,Esmeray,Esmeray Diriker
http://www.wikidata.org/entity/Q5407478,Eugene M. Travis,Eugene Mabbett Travis
http://www.wikidata.org/entity/Q5407478,Eugene M. Travis,Eugene Travis
http://www.wikidata.org/entity/Q5393229,Essi Renvall,Renvall
http://www.wikidata.org/entity/Q5393415,Ernest L. Hettich,Ernest Leopold Hettich
http://www.wikidata.org/entity/Q5395806,Ersin Kalaycıoğlu,Kalaycıoğlu
http://www.wikidata.org/entity/Q5407532,Ilmari Vuori,Urho Ilmari Vuori
http://www.wikidata.org/entity/Q5407532,Ilmari Vuori,Vuori
http://www.wikidata.org/entity/Q5407570,Kyösti Karhila,Karhila
http://www.wikidata.org/entity/Q5393686,Ernest Peterlin,Peterlin
http://www.wikidata.org/entity/Q5393755,Ernest Rouleau,Rouleau
http://www.wikidata.org/entity/Q5393954,Vesa Vihriälä,Vihriälä
http://www.wikidata.org/entity/Q5407951,Atte Laitila,Laitila
http://www.wikidata.org/entity/Q5413736,Adele Casagrande,Adele Fendi
http://www.wikidata.org/entity/Q5413738,Erkki Mäkinen,Mäkinen
http://www.wikidata.org/entity/Q5405097,Etuta,Etleva
http://www.wikidata.org/entity/Q5400749,Gunnar Finne,Finne
http://www.wikidata.org/entity/Q5400749,Gunnar Finne,Johan Gunnar Finne
http://www.wikidata.org/entity/Q5415058,Izrael Éva,Eva Grlić
http://www.wikidata.org/entity/Q5418851,Ewa Petelska,Petelska
http://www.wikidata.org/entity/Q5406559,Paul Olsson,Olsson
http://www.wikidata.org/entity/Q5406559,Paul Olsson,Svante Paul Olsson
http://www.wikidata.org/entity/Q5406899,Carita Mäkelä,Mäkelä
http://www.wikidata.org/entity/Q5408848,Niilo Mäkelä,Mäkelä
http://www.wikidata.org/entity/Q5408848,Niilo Mäkelä,Niiles Ruben Mäkelä
http://www.wikidata.org/entity/Q5409595,Ulla Rantanen,Rantanen
http://www.wikidata.org/entity/Q5409718,Evert Mäkelä,Mäkelä
http://www.wikidata.org/entity/Q5416151,Keleti Éva,Eve Boswell
http://www.wikidata.org/entity/Q5437690,Ísza Rasíd al-Dzsasszász,Eissa Rashid Al Jassas
http://www.wikidata.org/entity/Q5437690,Ísza Rasíd al-Dzsasszász,Essa Rashed Al Jassas
http://www.wikidata.org/entity/Q5437690,Ísza Rasíd al-Dzsasszász,عيسى رشید الجساس
http://www.wikidata.org/entity/Q5437796,Fatih Turan,Fatih Nurullah Turan
http://www.wikidata.org/entity/Q5442110,Felix-Joseph Barbelin,Joseph-Felix Barbelin
http://www.wikidata.org/entity/Q5401268,Antti Reinikainen,Reinikainen
http://www.wikidata.org/entity/Q5423529,Eşfak Aykaç,Aykaç
http://www.wikidata.org/entity/Q5423877,F. E. McWilliam,Frederick Edward McWilliam
http://www.wikidata.org/entity/Q5441102,Fedja Marušič,Marušič
http://www.wikidata.org/entity/Q5429251,Fadime Suna,Suna
http://www.wikidata.org/entity/Q5429301,Fadıl Öztürk,Öztürk
http://www.wikidata.org/entity/Q5460580,Florence Carlyle,Carlyle
http://www.wikidata.org/entity/Q5438663,Risto Mäkelä,Mäkelä
http://www.wikidata.org/entity/Q5448241,Fikret Hakan,Bumin Gaffar Çitanak
http://www.wikidata.org/entity/Q5448446,Filimon Sârbu,Sârbu
http://www.wikidata.org/entity/Q5448448,Filimon Bodiu,Bodiu
http://www.wikidata.org/entity/Q5473509,Niko Mäkelä,Mäkelä
http://www.wikidata.org/entity/Q5440996,Federico Figner,Fred Figner
http://www.wikidata.org/entity/Q5441097,Feđa Isović,Isović
http://www.wikidata.org/entity/Q5444930,Fernando Solana,Fernando Solana Morales
http://www.wikidata.org/entity/Q5463671,Zentaro Kosaka,Zentarō Kosaka
http://www.wikidata.org/entity/Q5475245,Emma Mäkinen,Mäkinen
http://www.wikidata.org/entity/Q5474899,August Bernhard Mäkelä,Mäkelä
http://www.wikidata.org/entity/Q5474899,August Bernhard Mäkelä,A. B. Mäkelä
http://www.wikidata.org/entity/Q5450687,Finn Wittrock,Wittrock
http://www.wikidata.org/entity/Q5481309,Bertel Bertel-Nordström,Gustav Bertel-Nordström
http://www.wikidata.org/entity/Q5476554,Nándor Mikola,Mikolajcsik Nándor József
http://www.wikidata.org/entity/Q5476554,Nándor Mikola,Nándor Josef Mikolajcsik
http://www.wikidata.org/entity/Q5481733,Jukka Vihriälä,Vihriälä
http://www.wikidata.org/entity/Q5478237,Franc Trkman,Trkman
http://www.wikidata.org/entity/Q5478238,Franc Žitnik,Žitnik
http://www.wikidata.org/entity/Q5478482,Inari Krohn,Krohn
http://www.wikidata.org/entity/Q5478482,Inari Krohn,Silja Inari Krohn
http://www.wikidata.org/entity/Q5484343,Olli Koistinen,Koistinen
http://www.wikidata.org/entity/Q5481949,Francis Moon,Francis Graham Moon
http://www.wikidata.org/entity/Q5480359,Tuukka Talvio,Talvio
http://www.wikidata.org/entity/Q5480492,Francis Charles Fraser,Fraser
http://www.wikidata.org/entity/Q5484494,Franco,Franco Iglesias
http://www.wikidata.org/entity/Q5489199,Frank Rhodes,Francis Rhodes
http://www.wikidata.org/entity/Q5489199,Frank Rhodes,Francis William Rhodes
http://www.wikidata.org/entity/Q5483170,Hannes Autere,Autere
http://www.wikidata.org/entity/Q5489875,Frank Tabacchi,Tabacchi
http://www.wikidata.org/entity/Q5489875,Frank Tabacchi,Frank Tule Tabacchi
http://www.wikidata.org/entity/Q5492325,Frano Kršinić,Kršinić
http://www.wikidata.org/entity/Q5492371,Antonio Vargas Cortés,Potito
http://www.wikidata.org/entity/Q5485462,Vilma Timonen,Timonen
http://www.wikidata.org/entity/Q5495025,Fred Duesenberg,Friedrich Samuel Duesenberg
http://www.wikidata.org/entity/Q5491189,Aleksi Aaltonen,Aaltonen
http://www.wikidata.org/entity/Q5487668,Vihtori Mäkelä,Mäkelä
http://www.wikidata.org/entity/Q5487778,Frank Kurtz,Frank Allen Kurtz
http://www.wikidata.org/entity/Q5498936,Frederick W. Baller,Frederick William Baller
http://www.wikidata.org/entity/Q5499282,Frederik Hansen,Frederik Hansen (-Melvang)
http://www.wikidata.org/entity/Q5495661,Fred Kilgour,Frederick Gridley Kilgour
http://www.wikidata.org/entity/Q5499508,Fredrik Ording,Fr. Ording
http://www.wikidata.org/entity/Q5499508,Fredrik Ording,Fredrik Christian Wildhagen Ording
http://www.wikidata.org/entity/Q5509635,Furneaux Cook,Cook
http://www.wikidata.org/entity/Q5509635,Furneaux Cook,John Furneaux Cook
http://www.wikidata.org/entity/Q5517175,Gailanne Cariddi,Gailanne M. Cariddi
http://www.wikidata.org/entity/Q5512020,G.H. Monrad-Krohn,Georg Herman Monrad-Krohn
http://www.wikidata.org/entity/Q5498373,Fred Mayer,Frederick Mayer
http://www.wikidata.org/entity/Q5498373,Fred Mayer,Frederick R. Mayer
http://www.wikidata.org/entity/Q5498373,Fred Mayer,Friedrich Mayer
http://www.wikidata.org/entity/Q5512387,Girolamo Nerli,Girolamo Pieri Pecci Ballati Nerli
http://www.wikidata.org/entity/Q5498210,Knefler Frigyes,Frederick Knefler
http://www.wikidata.org/entity/Q5516032,Bábiné Szottfried Gabriella,Szottfried Gabriella
http://www.wikidata.org/entity/Q5516122,Gabrijel Radojičić,Radojičić
